unidade;servicos;mes_ano;total
SAO BERNARDO;CANCELAMENTO DE FINANCIAMENTO DE PADRÃO;2025-10;3
SAO BERNARDO;CLASSIFICAÇÃO;2023-02;12
SAO BERNARDO;CLASSIFICAÇÃO;2023-03;16
SAO BERNARDO;CLASSIFICAÇÃO;2023-04;3
SAO BERNARDO;CLASSIFICAÇÃO;2023-05;2
SAO BERNARDO;CLASSIFICAÇÃO;2023-06;3
SAO BERNARDO;CONTA ALTA;2023-02;13
SAO BERNARDO;CONTA ALTA;2023-03;42
SAO BERNARDO;CONTA ALTA;2023-04;8
SAO BERNARDO;CONTA ALTA;2023-05;8
SAO BERNARDO;CONTA ALTA;2023-06;2
SAO BERNARDO;CONTA ALTA;2023-07;2
SAO BERNARDO;CONTA ALTA;2023-08;1
SAO BERNARDO;CORTE;2023-02;7
SAO BERNARDO;CORTE;2023-03;48
SAO BERNARDO;CORTE;2023-04;96
SAO BERNARDO;CORTE;2023-05;38
SAO BERNARDO;CORTE;2023-06;12
SAO BERNARDO;CORTE;2023-07;3
SAO BERNARDO;CORTE;2023-08;1
SAO BERNARDO;DANOS ELÉTRICOS;2023-02;4
SAO BERNARDO;DANOS ELÉTRICOS;2023-03;19
SAO BERNARDO;DANOS ELÉTRICOS;2023-04;24
SAO BERNARDO;DANOS ELÉTRICOS;2023-05;2
SAO BERNARDO;DANOS ELÉTRICOS;2023-06;4
SAO BERNARDO;DANOS ELÉTRICOS;2023-07;1
SAO BERNARDO;DANOS ELÉTRICOS;2025-02;2
SAO BERNARDO;DANOS ELÉTRICOS;2025-05;1
SAO BERNARDO;DENUNCIA DE FRAUDE;2023-09;4
SAO BERNARDO;DENUNCIA DE FRAUDE;2023-10;5
SAO BERNARDO;DENUNCIA DE FRAUDE;2023-11;10
SAO BERNARDO;DENUNCIA DE FRAUDE;2023-12;8
SAO BERNARDO;DENUNCIA DE FRAUDE;2024-01;6
SAO BERNARDO;DENUNCIA DE FRAUDE;2024-02;1
SAO BERNARDO;DENUNCIA DE FRAUDE;2024-03;6
SAO BERNARDO;DENUNCIA DE FRAUDE;2024-04;2
SAO BERNARDO;DENUNCIA DE FRAUDE;2024-05;10
SAO BERNARDO;DENUNCIA DE FRAUDE;2024-06;10
SAO BERNARDO;DENUNCIA DE FRAUDE;2024-07;6
SAO BERNARDO;DENUNCIA DE FRAUDE;2024-08;29
SAO BERNARDO;DENUNCIA DE FRAUDE;2024-09;3
SAO BERNARDO;DENUNCIA DE FRAUDE;2024-10;3
SAO BERNARDO;DENUNCIA DE FRAUDE;2024-11;6
SAO BERNARDO;DENUNCIA DE FRAUDE;2024-12;1
SAO BERNARDO;DENUNCIA DE FRAUDE;2025-01;5
SAO BERNARDO;DENUNCIA DE FRAUDE;2025-02;4
SAO BERNARDO;DENUNCIA DE FRAUDE;2025-03;2
SAO BERNARDO;DENUNCIA DE FRAUDE;2025-04;8
SAO BERNARDO;DENUNCIA DE FRAUDE;2025-06;4
SAO BERNARDO;DENUNCIA DE FRAUDE;2025-07;1
SAO BERNARDO;DENUNCIA DE FRAUDE;2025-08;3
SAO BERNARDO;DENUNCIA DE FRAUDE;2025-09;1
SAO BERNARDO;DENUNCIA DE FRAUDE;2025-10;2
SAO BERNARDO;DESAGRUPAMENTO DE FATURA;2023-10;2
SAO BERNARDO;DESAGRUPAMENTO DE FATURA;2023-11;4
SAO BERNARDO;DESAGRUPAMENTO DE FATURA;2023-12;1
SAO BERNARDO;DESAGRUPAMENTO DE FATURA;2024-01;4
SAO BERNARDO;DESAGRUPAMENTO DE FATURA;2024-02;1
SAO BERNARDO;DESAGRUPAMENTO DE FATURA;2024-03;10
SAO BERNARDO;DESAGRUPAMENTO DE FATURA;2024-04;4
SAO BERNARDO;DESAGRUPAMENTO DE FATURA;2024-05;7
SAO BERNARDO;DESAGRUPAMENTO DE FATURA;2024-06;5
SAO BERNARDO;DESAGRUPAMENTO DE FATURA;2024-07;5
SAO BERNARDO;DESAGRUPAMENTO DE FATURA;2024-08;23
SAO BERNARDO;DESAGRUPAMENTO DE FATURA;2024-09;7
SAO BERNARDO;DESAGRUPAMENTO DE FATURA;2024-10;1
SAO BERNARDO;DESAGRUPAMENTO DE FATURA;2024-11;2
SAO BERNARDO;DESAGRUPAMENTO DE FATURA;2024-12;6
SAO BERNARDO;DESAGRUPAMENTO DE FATURA;2025-01;7
SAO BERNARDO;DESAGRUPAMENTO DE FATURA;2025-02;5
SAO BERNARDO;DESAGRUPAMENTO DE FATURA;2025-03;10
SAO BERNARDO;DESAGRUPAMENTO DE FATURA;2025-04;17
SAO BERNARDO;DESAGRUPAMENTO DE FATURA;2025-05;14
SAO BERNARDO;DESAGRUPAMENTO DE FATURA;2025-06;7
SAO BERNARDO;DESAGRUPAMENTO DE FATURA;2025-07;5
SAO BERNARDO;DESAGRUPAMENTO DE FATURA;2025-08;4
SAO BERNARDO;DESAGRUPAMENTO DE FATURA;2025-09;4
SAO BERNARDO;DESAGRUPAMENTO DE FATURA;2025-10;1
SAO BERNARDO;DESLIGAMENTO PROGRAMADO;2023-01;13
SAO BERNARDO;DESLIGAMENTO PROGRAMADO;2023-02;3
SAO BERNARDO;DESLIGAMENTO PROGRAMADO;2023-03;6
SAO BERNARDO;DESLIGAMENTO PROGRAMADO;2023-04;7
SAO BERNARDO;DESLIGAMENTO PROGRAMADO;2023-05;5
SAO BERNARDO;DESLIGAMENTO PROGRAMADO;2023-06;2
SAO BERNARDO;DESLIGAMENTO PROGRAMADO;2023-07;16
SAO BERNARDO;DESLIGAMENTO PROGRAMADO;2023-08;8
SAO BERNARDO;DESLIGAMENTO PROGRAMADO;2023-09;43
SAO BERNARDO;DESLIGAMENTO PROGRAMADO;2023-10;51
SAO BERNARDO;DESLIGAMENTO PROGRAMADO;2023-11;73
SAO BERNARDO;DESLIGAMENTO PROGRAMADO;2023-12;39
SAO BERNARDO;DESLIGAMENTO PROGRAMADO;2024-01;105
SAO BERNARDO;DESLIGAMENTO PROGRAMADO;2024-02;155
SAO BERNARDO;DESLIGAMENTO PROGRAMADO;2024-03;175
SAO BERNARDO;DESLIGAMENTO PROGRAMADO;2024-04;225
SAO BERNARDO;DESLIGAMENTO PROGRAMADO;2024-05;198
SAO BERNARDO;DESLIGAMENTO PROGRAMADO;2024-06;192
SAO BERNARDO;DESLIGAMENTO PROGRAMADO;2024-07;229
SAO BERNARDO;DESLIGAMENTO PROGRAMADO;2024-08;221
SAO BERNARDO;DESLIGAMENTO PROGRAMADO;2024-09;237
SAO BERNARDO;DESLIGAMENTO PROGRAMADO;2024-10;323
SAO BERNARDO;DESLIGAMENTO PROGRAMADO;2024-11;201
SAO BERNARDO;DESLIGAMENTO PROGRAMADO;2024-12;257
SAO BERNARDO;DESLIGAMENTO PROGRAMADO;2025-01;258
SAO BERNARDO;DESLIGAMENTO PROGRAMADO;2025-02;243
SAO BERNARDO;DESLIGAMENTO PROGRAMADO;2025-03;200
SAO BERNARDO;DESLIGAMENTO PROGRAMADO;2025-04;250
SAO BERNARDO;DESLIGAMENTO PROGRAMADO;2025-05;238
SAO BERNARDO;DESLIGAMENTO PROGRAMADO;2025-06;258
SAO BERNARDO;DESLIGAMENTO PROGRAMADO;2025-07;94
SAO BERNARDO;DESLIGAMENTO PROGRAMADO;2025-08;270
SAO BERNARDO;DESLIGAMENTO PROGRAMADO;2025-09;306
SAO BERNARDO;DESLIGAMENTO PROGRAMADO;2025-10;137
SAO BERNARDO;DESLOCAMENTO DE RAMAL;2023-01;1
SAO BERNARDO;DESLOCAMENTO DE RAMAL;2023-02;1
SAO BERNARDO;DESLOCAMENTO DE RAMAL;2023-05;1
SAO BERNARDO;DESLOCAMENTO DE RAMAL;2023-09;1
SAO BERNARDO;DESLOCAMENTO DE RAMAL;2023-10;3
SAO BERNARDO;DESLOCAMENTO DE RAMAL;2023-11;8
SAO BERNARDO;DESLOCAMENTO DE RAMAL;2023-12;5
SAO BERNARDO;DESLOCAMENTO DE RAMAL;2024-01;3
SAO BERNARDO;DESLOCAMENTO DE RAMAL;2024-02;4
SAO BERNARDO;DESLOCAMENTO DE RAMAL;2024-03;5
SAO BERNARDO;DESLOCAMENTO DE RAMAL;2024-04;4
SAO BERNARDO;DESLOCAMENTO DE RAMAL;2024-05;3
SAO BERNARDO;DESLOCAMENTO DE RAMAL;2024-06;7
SAO BERNARDO;DESLOCAMENTO DE RAMAL;2024-07;3
SAO BERNARDO;DESLOCAMENTO DE RAMAL;2024-08;9
SAO BERNARDO;DESLOCAMENTO DE RAMAL;2024-09;6
SAO BERNARDO;DESLOCAMENTO DE RAMAL;2024-10;2
SAO BERNARDO;DESLOCAMENTO DE RAMAL;2024-11;9
SAO BERNARDO;DESLOCAMENTO DE RAMAL;2024-12;10
SAO BERNARDO;DESLOCAMENTO DE RAMAL;2025-01;15
SAO BERNARDO;DESLOCAMENTO DE RAMAL;2025-02;11
SAO BERNARDO;DESLOCAMENTO DE RAMAL;2025-03;9
SAO BERNARDO;DESLOCAMENTO DE RAMAL;2025-04;16
SAO BERNARDO;DESLOCAMENTO DE RAMAL;2025-05;8
SAO BERNARDO;DESLOCAMENTO DE RAMAL;2025-06;6
SAO BERNARDO;DESLOCAMENTO DE RAMAL;2025-07;3
SAO BERNARDO;DESLOCAMENTO DE RAMAL;2025-08;9
SAO BERNARDO;DESLOCAMENTO DE RAMAL;2025-09;13
SAO BERNARDO;DESLOCAMENTO DE RAMAL;2025-10;4
SAO BERNARDO;DEVOLUÇÃO DE CRÉDITO;2023-01;1
SAO BERNARDO;DEVOLUÇÃO DE CRÉDITO;2023-02;2
SAO BERNARDO;DEVOLUÇÃO DE CRÉDITO;2023-03;2
SAO BERNARDO;DEVOLUÇÃO DE CRÉDITO;2023-04;5
SAO BERNARDO;DEVOLUÇÃO DE CRÉDITO;2023-06;8
SAO BERNARDO;DEVOLUÇÃO DE CRÉDITO;2023-07;3
SAO BERNARDO;DOC JUDICIAIS E PROCON;2023-04;1
SAO BERNARDO;DUVIDA NORMAS TÉCNICAS;2023-02;2
SAO BERNARDO;DUVIDA NORMAS TÉCNICAS;2023-09;2
SAO BERNARDO;DUVIDA NORMAS TÉCNICAS;2023-11;4
SAO BERNARDO;DUVIDA NORMAS TÉCNICAS;2023-12;1
SAO BERNARDO;DUVIDA NORMAS TÉCNICAS;2024-03;1
SAO BERNARDO;DUVIDA NORMAS TÉCNICAS;2024-04;2
SAO BERNARDO;DUVIDA NORMAS TÉCNICAS;2024-05;1
SAO BERNARDO;DUVIDA NORMAS TÉCNICAS;2024-07;1
SAO BERNARDO;DUVIDA NORMAS TÉCNICAS;2024-11;3
SAO BERNARDO;DUVIDA NORMAS TÉCNICAS;2024-12;1
SAO BERNARDO;DUVIDA NORMAS TÉCNICAS;2025-01;3
SAO BERNARDO;DUVIDA NORMAS TÉCNICAS;2025-02;1
SAO BERNARDO;DUVIDA NORMAS TÉCNICAS;2025-04;1
SAO BERNARDO;DUVIDA NORMAS TÉCNICAS;2025-06;1
SAO BERNARDO;DUVIDA NORMAS TÉCNICAS;2025-09;1
SAO BERNARDO;ENCERRAMENTO CONTRATUAL;2023-10;1
SAO BERNARDO;ENCERRAMENTO CONTRATUAL;2023-11;3
SAO BERNARDO;ENCERRAMENTO CONTRATUAL;2024-01;1
SAO BERNARDO;ENCERRAMENTO CONTRATUAL;2024-11;2
SAO BERNARDO;ESCREVA PARA O PRESIDENTE;2023-11;3
SAO BERNARDO;ESCREVA PARA O PRESIDENTE;2024-02;1
SAO BERNARDO;ESCREVA PARA O PRESIDENTE;2024-03;1
SAO BERNARDO;ETC.;2023-01;2
SAO BERNARDO;ETC.;2024-10;1
SAO BERNARDO;FALE CONOSCO;2023-09;1
SAO BERNARDO;FALE CONOSCO;2023-10;3
SAO BERNARDO;FALE CONOSCO;2023-11;16
SAO BERNARDO;FALE CONOSCO;2023-12;3
SAO BERNARDO;FALE CONOSCO;2024-02;1
SAO BERNARDO;FALE CONOSCO;2024-03;4
SAO BERNARDO;FALE CONOSCO;2024-05;3
SAO BERNARDO;FALE CONOSCO;2024-06;1
SAO BERNARDO;FALE CONOSCO;2024-08;1
SAO BERNARDO;FALE CONOSCO;2024-11;5
SAO BERNARDO;FALE CONOSCO;2024-12;1
SAO BERNARDO;FALTA DE ENERGIA;2023-02;1
SAO BERNARDO;FALTA DE ENERGIA;2023-03;2
SAO BERNARDO;FALTA DE ENERGIA;2023-04;5
SAO BERNARDO;FALTA DE ENERGIA;2023-05;3
SAO BERNARDO;FALTA DE ENERGIA;2023-11;2
SAO BERNARDO;FALTA DE ENERGIA;2023-12;1
SAO BERNARDO;FALTA DE ENERGIA;2024-05;1
SAO BERNARDO;FALTA DE ENERGIA;2024-11;1
SAO BERNARDO;FALTA DE ENERGIA;2024-12;1
SAO BERNARDO;FATURA POR E-MAIL;2023-01;11
SAO BERNARDO;FATURA POR E-MAIL;2023-02;5
SAO BERNARDO;FATURA POR E-MAIL;2023-03;11
SAO BERNARDO;FATURA POR E-MAIL;2023-04;42
SAO BERNARDO;FATURA POR E-MAIL;2023-05;65
SAO BERNARDO;FATURA POR E-MAIL;2023-06;27
SAO BERNARDO;FATURA POR E-MAIL;2023-07;19
SAO BERNARDO;FATURA POR E-MAIL;2023-08;12
SAO BERNARDO;FISCALIZAÇÃO DE SERVIÇOS;2023-07;1
SAO BERNARDO;FISCALIZAÇÃO DE SERVIÇOS;2023-10;1
SAO BERNARDO;FISCALIZAÇÃO DE SERVIÇOS;2023-11;2
SAO BERNARDO;FISCALIZAÇÃO DE SERVIÇOS;2023-12;2
SAO BERNARDO;FISCALIZAÇÃO DE SERVIÇOS;2024-05;1
SAO BERNARDO;FISCALIZAÇÃO DE SERVIÇOS;2025-04;1
SAO BERNARDO;FORNECIMENTO DOCUMENTO AO CLIENTE;2023-10;2
SAO BERNARDO;FORNECIMENTO DOCUMENTO AO CLIENTE;2023-11;1
SAO BERNARDO;FORNECIMENTO DOCUMENTO AO CLIENTE;2023-12;2
SAO BERNARDO;FORNECIMENTO DOCUMENTO AO CLIENTE;2024-02;1
SAO BERNARDO;FORNECIMENTO DOCUMENTO AO CLIENTE;2024-05;1
SAO BERNARDO;FORNECIMENTO DOCUMENTO AO CLIENTE;2024-11;1
SAO BERNARDO;FORNECIMENTO DOCUMENTO AO CLIENTE;2024-12;1
SAO BERNARDO;FORNECIMENTO DOCUMENTO AO CLIENTE;2025-04;2
SAO BERNARDO;INFORMAÇÃO SOBRE ICMS;2023-06;1
SAO BERNARDO;INFORMAÇÃO SOBRE ILUMINAÇÃO PÚBLICA;2023-01;2
SAO BERNARDO;INFORMAÇÃO SOBRE LEITURA;2023-03;3
SAO BERNARDO;INFORMAÇÃO SOBRE LEITURA;2023-05;2
SAO BERNARDO;INFORMAÇÃO SOBRE LEITURA;2023-06;5
SAO BERNARDO;INFORMAÇÕES SOBRE DÉBITO AUTOMÁTICO;2023-01;4
SAO BERNARDO;INFORMAÇÕES SOBRE DÉBITOS;2023-01;13
SAO BERNARDO;INFORMAÇÕES SOBRE DÉBITOS;2023-05;2
SAO BERNARDO;INFORMAÇÕES SOBRE DÉBITOS;2023-06;1
SAO BERNARDO;INFORMAÇÕES SOBRE PRAZOS;2025-06;1
SAO BERNARDO;INFORMAÇÕES SOBRE PRAZOS;2025-09;1
SAO BERNARDO;LIGAÇÃO NOVA;2023-01;61
SAO BERNARDO;LIGAÇÃO NOVA;2023-02;4
SAO BERNARDO;LIGAÇÃO NOVA;2023-03;8
SAO BERNARDO;LIGAÇÃO NOVA;2023-04;12
SAO BERNARDO;LIGAÇÃO NOVA;2023-05;25
SAO BERNARDO;LIGAÇÃO NOVA;2023-06;12
SAO BERNARDO;LIGAÇÃO NOVA;2023-07;18
SAO BERNARDO;LIGAÇÃO NOVA;2023-08;16
SAO BERNARDO;LIGAÇÃO NOVA;2023-09;21
SAO BERNARDO;LIGAÇÃO NOVA;2023-10;41
SAO BERNARDO;LIGAÇÃO NOVA;2023-11;32
SAO BERNARDO;LIGAÇÃO NOVA;2023-12;9
SAO BERNARDO;LIGAÇÃO NOVA;2024-01;6
SAO BERNARDO;LIGAÇÃO NOVA;2024-02;14
SAO BERNARDO;LIGAÇÃO NOVA;2024-03;31
SAO BERNARDO;LIGAÇÃO NOVA;2024-04;26
SAO BERNARDO;LIGAÇÃO NOVA;2024-05;24
SAO BERNARDO;LIGAÇÃO NOVA;2024-06;5
SAO BERNARDO;LIGAÇÃO NOVA;2024-07;6
SAO BERNARDO;LIGAÇÃO NOVA;2024-08;4
SAO BERNARDO;LIGAÇÃO NOVA;2024-09;1
SAO BERNARDO;LIGAÇÃO NOVA;2024-10;6
SAO BERNARDO;LIGAÇÃO NOVA;2024-11;9
SAO BERNARDO;LIGAÇÃO NOVA;2024-12;9
SAO BERNARDO;LIGAÇÃO NOVA;2025-01;13
SAO BERNARDO;LIGAÇÃO NOVA;2025-02;13
SAO BERNARDO;LIGAÇÃO NOVA;2025-03;10
SAO BERNARDO;LIGAÇÃO NOVA;2025-04;9
SAO BERNARDO;LIGAÇÃO NOVA;2025-05;4
SAO BERNARDO;LIGAÇÃO NOVA;2025-06;2
SAO BERNARDO;LIGAÇÃO NOVA;2025-07;3
SAO BERNARDO;LIGAÇÃO NOVA;2025-08;13
SAO BERNARDO;LIGAÇÃO NOVA;2025-09;3
SAO BERNARDO;LIGAÇÃO PROVISÓRIA;2023-04;1
SAO BERNARDO;LIGAÇÃO PROVISÓRIA;2023-07;1
SAO BERNARDO;LIGAÇÃO PROVISÓRIA;2023-08;1
SAO BERNARDO;LIGAÇÃO PROVISÓRIA;2023-09;1
SAO BERNARDO;LIGAÇÃO PROVISÓRIA;2023-10;2
SAO BERNARDO;LIGAÇÃO PROVISÓRIA;2023-11;18
SAO BERNARDO;LIGAÇÃO PROVISÓRIA;2023-12;7
SAO BERNARDO;LIGAÇÃO PROVISÓRIA;2024-02;3
SAO BERNARDO;LIGAÇÃO PROVISÓRIA;2024-03;7
SAO BERNARDO;LIGAÇÃO PROVISÓRIA;2024-05;9
SAO BERNARDO;LIGAÇÃO PROVISÓRIA;2024-06;1
SAO BERNARDO;LIGAÇÃO PROVISÓRIA;2024-07;1
SAO BERNARDO;LIGAÇÃO PROVISÓRIA;2024-08;4
SAO BERNARDO;LIGAÇÃO PROVISÓRIA;2024-11;4
SAO BERNARDO;LIGAÇÃO PROVISÓRIA;2024-12;11
SAO BERNARDO;LIGAÇÃO PROVISÓRIA;2025-01;3
SAO BERNARDO;LIGAÇÃO PROVISÓRIA;2025-02;2
SAO BERNARDO;LIGAÇÃO PROVISÓRIA;2025-03;7
SAO BERNARDO;LIGAÇÃO PROVISÓRIA;2025-04;5
SAO BERNARDO;LIGAÇÃO PROVISÓRIA;2025-05;2
SAO BERNARDO;LOCAL DE PAGAMENTO;2023-06;1
SAO BERNARDO;MUDANÇA DE MEDIDOR DE LOCAL;2023-01;10
SAO BERNARDO;MUDANÇA DE MEDIDOR DE LOCAL;2023-02;3
SAO BERNARDO;MUDANÇA DE MEDIDOR DE LOCAL;2023-03;1
SAO BERNARDO;MUDANÇA DE MEDIDOR DE LOCAL;2023-05;1
SAO BERNARDO;MUDANÇA DE MEDIDOR DE LOCAL;2023-06;2
SAO BERNARDO;MUDANÇA DE MEDIDOR DE LOCAL;2023-07;2
SAO BERNARDO;MUDANÇA DE MEDIDOR DE LOCAL;2023-08;1
SAO BERNARDO;MUDANÇA DE MEDIDOR DE LOCAL;2023-09;1
SAO BERNARDO;MUDANÇA DE MEDIDOR DE LOCAL;2023-10;4
SAO BERNARDO;MUDANÇA DE MEDIDOR DE LOCAL;2023-11;6
SAO BERNARDO;MUDANÇA DE MEDIDOR DE LOCAL;2023-12;2
SAO BERNARDO;MUDANÇA DE MEDIDOR DE LOCAL;2024-03;2
SAO BERNARDO;MUDANÇA DE MEDIDOR DE LOCAL;2024-05;1
SAO BERNARDO;MUDANÇA DE MEDIDOR DE LOCAL;2024-06;3
SAO BERNARDO;MUDANÇA DE MEDIDOR DE LOCAL;2024-07;1
SAO BERNARDO;MUDANÇA DE MEDIDOR DE LOCAL;2024-08;2
SAO BERNARDO;MUDANÇA DE MEDIDOR DE LOCAL;2024-09;1
SAO BERNARDO;MUDANÇA DE MEDIDOR DE LOCAL;2024-10;1
SAO BERNARDO;MUDANÇA DE MEDIDOR DE LOCAL;2024-11;5
SAO BERNARDO;MUDANÇA DE MEDIDOR DE LOCAL;2024-12;4
SAO BERNARDO;MUDANÇA DE MEDIDOR DE LOCAL;2025-01;2
SAO BERNARDO;MUDANÇA DE MEDIDOR DE LOCAL;2025-04;1
SAO BERNARDO;MUDANÇA DE MEDIDOR DE LOCAL;2025-05;2
SAO BERNARDO;MUDANÇA DE MEDIDOR DE LOCAL;2025-07;1
SAO BERNARDO;MUDANÇA DE VENCIMENTO;2023-01;2
SAO BERNARDO;MUDANÇA DE VENCIMENTO;2023-04;1
SAO BERNARDO;MUDANÇA DE VENCIMENTO;2023-06;1
SAO BERNARDO;OUTRAS INF. AO CLIENTE;2023-01;12
SAO BERNARDO;OUTRAS INF. AO CLIENTE;2023-12;1
SAO BERNARDO;OUTRAS INF. AO CLIENTE;2024-03;1
SAO BERNARDO;OUTRAS INF. AO CLIENTE;2024-04;21
SAO BERNARDO;OUTRAS INF. AO CLIENTE;2024-11;4
SAO BERNARDO;OUTRAS INF. AO CLIENTE;2024-12;1
SAO BERNARDO;OUTRAS INF. AO CLIENTE;2025-01;1
SAO BERNARDO;OUTRAS INF. AO CLIENTE;2025-02;1
SAO BERNARDO;OUTRAS INF. AO CLIENTE;2025-03;3
SAO BERNARDO;OUTRAS INF. AO CLIENTE;2025-04;1
SAO BERNARDO;OUTRAS INF. AO CLIENTE;2025-09;3
SAO BERNARDO;OUTRAS INFORMAÇÕES AO CLIENTE;2023-01;66
SAO BERNARDO;OUTRAS INFORMAÇÕES AO CLIENTE;2023-05;3
SAO BERNARDO;OUTRAS INFORMAÇÕES AO CLIENTE;2023-07;1
SAO BERNARDO;OUTRAS INFORMAÇÕES AO CLIENTE;2023-08;1
SAO BERNARDO;OUTROS;2023-01;1
SAO BERNARDO;OUTROS;2023-05;1
SAO BERNARDO;PADRÃO DE ENTRADA;2023-01;1
SAO BERNARDO;PADRÃO DE ENTRADA;2023-04;1
SAO BERNARDO;PAGAMENTO DE FATURA EM POS;2023-01;5
SAO BERNARDO;PAGAMENTO DE FATURA EM POS;2023-03;9
SAO BERNARDO;PAGAMENTO DE FATURA EM POS;2023-04;9
SAO BERNARDO;PAGAMENTO DE FATURA EM POS;2023-05;98
SAO BERNARDO;PAGAMENTO DE FATURA EM POS;2023-06;106
SAO BERNARDO;PAGAMENTO DE FATURA EM POS;2023-07;40
SAO BERNARDO;PAGAMENTO DE FATURA EM POS;2023-08;9
SAO BERNARDO;PAGAMENTO DE FATURA EM POS;2023-09;47
SAO BERNARDO;PAGAMENTO DE FATURA EM POS;2023-10;13
SAO BERNARDO;PAGAMENTO DE FATURA EM POS;2023-11;30
SAO BERNARDO;PAGAMENTO DE FATURA EM POS;2023-12;19
SAO BERNARDO;PAGAMENTO DE FATURA EM POS;2024-01;34
SAO BERNARDO;PAGAMENTO DE FATURA EM POS;2024-02;55
SAO BERNARDO;PAGAMENTO DE FATURA EM POS;2024-03;49
SAO BERNARDO;PAGAMENTO DE FATURA EM POS;2024-04;37
SAO BERNARDO;PAGAMENTO DE FATURA EM POS;2024-05;25
SAO BERNARDO;PAGAMENTO DE FATURA EM POS;2024-06;12
SAO BERNARDO;PAGAMENTO DE FATURA EM POS;2024-07;6
SAO BERNARDO;PAGAMENTO DE FATURA EM POS;2024-08;2
SAO BERNARDO;PAGAMENTO DE FATURA EM POS;2024-10;2
SAO BERNARDO;PAGAMENTO DE FATURA EM POS;2024-11;1
SAO BERNARDO;PAGAMENTO DE FATURA EM POS;2024-12;1
SAO BERNARDO;PAGAMENTO DE FATURA EM POS;2025-03;3
SAO BERNARDO;PAGAMENTO DE FATURA EM POS;2025-04;1
SAO BERNARDO;PAGAMENTO DE FATURA EM POS;2025-05;2
SAO BERNARDO;PAGAMENTO DE FATURA EM POS;2025-06;1
SAO BERNARDO;PAGAMENTO DE FATURA EM POS;2025-07;1
SAO BERNARDO;PAGAMENTO DE FATURA EM POS;2025-08;1
SAO BERNARDO;PAGAMENTO DE FATURA EM POS;2025-09;2
SAO BERNARDO;PARCELAMENTO DE DÉBITO;2023-01;26
SAO BERNARDO;PARCELAMENTO DE DÉBITO;2023-02;2
SAO BERNARDO;PARCELAMENTO DE DÉBITO;2023-03;3
SAO BERNARDO;PARCELAMENTO DE DÉBITO;2023-04;5
SAO BERNARDO;PARCELAMENTO DE DÉBITO;2023-05;18
SAO BERNARDO;PARCELAMENTO DE DÉBITO;2023-06;14
SAO BERNARDO;PARCELAMENTO DE DÉBITO;2023-07;13
SAO BERNARDO;PARCELAMENTO DE DÉBITO;2023-08;12
SAO BERNARDO;PARCELAMENTO DE DÉBITO;2023-09;9
SAO BERNARDO;PARCELAMENTO DE DÉBITO;2023-10;12
SAO BERNARDO;PARCELAMENTO DE DÉBITO;2023-11;10
SAO BERNARDO;PARCELAMENTO DE DÉBITO;2023-12;6
SAO BERNARDO;PARCELAMENTO DE DÉBITO;2024-01;4
SAO BERNARDO;PARCELAMENTO DE DÉBITO;2024-02;1
SAO BERNARDO;PARCELAMENTO DE DÉBITO;2024-03;7
SAO BERNARDO;PARCELAMENTO DE DÉBITO;2024-04;2
SAO BERNARDO;PARCELAMENTO DE DÉBITO;2024-05;3
SAO BERNARDO;PARCELAMENTO DE DÉBITO;2024-06;1
SAO BERNARDO;PARCELAMENTO DE DÉBITO;2024-08;2
SAO BERNARDO;PARCELAMENTO DE DÉBITO;2024-10;1
SAO BERNARDO;PARCELAMENTO DE DÉBITO;2024-11;1
SAO BERNARDO;PARCELAMENTO DE DÉBITO;2025-02;3
SAO BERNARDO;PARCELAMENTO DE DÉBITO;2025-04;2
SAO BERNARDO;PARCELAMENTO DE DÉBITO;2025-05;1
SAO BERNARDO;PARCELAMENTO DE DÉBITO;2025-06;7
SAO BERNARDO;PARCELAMENTO DE DÉBITO;2025-07;6
SAO BERNARDO;PARCELAMENTO DE DÉBITO;2025-08;4
SAO BERNARDO;PARCELAMENTO DE DÉBITO;2025-09;2
SAO BERNARDO;PODA DE ÁRVORE;2023-04;1
SAO BERNARDO;PODA DE ÁRVORE;2023-05;2
SAO BERNARDO;PODA DE ÁRVORE;2023-06;1
SAO BERNARDO;PODA DE ÁRVORE;2023-08;1
SAO BERNARDO;PODA DE ÁRVORE;2023-09;2
SAO BERNARDO;PODA DE ÁRVORE;2023-10;5
SAO BERNARDO;PODA DE ÁRVORE;2023-11;13
SAO BERNARDO;PODA DE ÁRVORE;2023-12;4
SAO BERNARDO;PODA DE ÁRVORE;2024-01;4
SAO BERNARDO;PODA DE ÁRVORE;2024-02;2
SAO BERNARDO;PODA DE ÁRVORE;2024-03;10
SAO BERNARDO;PODA DE ÁRVORE;2024-04;2
SAO BERNARDO;PODA DE ÁRVORE;2024-05;6
SAO BERNARDO;PODA DE ÁRVORE;2024-06;4
SAO BERNARDO;PODA DE ÁRVORE;2024-07;1
SAO BERNARDO;PODA DE ÁRVORE;2024-08;3
SAO BERNARDO;PODA DE ÁRVORE;2024-09;2
SAO BERNARDO;PODA DE ÁRVORE;2024-11;10
SAO BERNARDO;PODA DE ÁRVORE;2024-12;2
SAO BERNARDO;PODA DE ÁRVORE;2025-01;1
SAO BERNARDO;PODA DE ÁRVORE;2025-02;1
SAO BERNARDO;PODA DE ÁRVORE;2025-03;1
SAO BERNARDO;PODA DE ÁRVORE;2025-09;6
SAO BERNARDO;POSTE AVARIADO;2023-01;1
